species,FUSE_min,FUSE_max,FUSE_mean,FUSE_median,FUSE_sd,FUn_min,FUn_max,FUn_mean,FUn_median,FUn_sd,FSp_min,FSp_max,FSp_mean,FSp_median,FSp_sd,FUSE,FUSE_alt,FUGE,FDGE,FSGE,FUS,FUn_std,FSp_std,FDist_std,FUSE_rank
Lutjanus agennes,Inf,-Inf,NA,NA,NA,0,1,0.12807243885289088,0.03027553015113292,0.28028032628683014,1,1,1,1,0,NA,NA,NA,NA,NA,0.9639985971930396,0.3070468524784569,0.6569517447145827,0.5628461454022329,NA
Lutjanus cyanopterus,0.9283824747679692,1.6947164102075791,1.2447529784061668,1.2152292855020792,0.16168875520340034,0.0028852987457877,0.6344809954396945,0.1905201910202421,0.164111011656017,0.12380752309859858,0.6220840225461736,0.8549990027329378,0.775985187395502,0.7921371120835723,0.05175375740600864,0.971510114569088,0.8161506928723219,0.4036134431117485,0.4518662343862687,0.5678966714573396,0.6308883929738129,0.24861253620818544,0.3822758567656275,0.2856208782009272,NA
Lutjanus dentatus,Inf,-Inf,NA,NA,NA,0.00100290380331202,0.355121118739662,0.2235295866354559,0.2388116561256664,0.10267195967203294,0.88999352475454,0.9097757602769572,0.896117066578541,0.8952050833208088,0.00557529816866836,NA,NA,NA,NA,NA,0.92906415714484,0.34068905420399986,0.5883751029408401,0.5399627562659488,NA
Luvarus imperialis,0,0,0,0,0,0.00696989902832119,1,0.47439819372891173,0.4393164900985628,0.2782755423593073,0.4988539865372094,0.8238392882241957,0.6148869485176365,0.6015144943157992,0.05161996826379504,0,0,0,0,0,1.0913089268846643,0.48875127306121424,0.60255765382345,0.6477057544941974,142
Makaira nigricans,0.31907417775942065,1.3889826003261236,0.681560019085312,0.6380623407601682,0.20159705797108504,0.00100290380331202,1,0.2840086236960877,0.24351709544368805,0.16730252114826707,0.09473427730821196,0.3237364621520478,0.14380295620322123,0.13233424938088495,0.03781964093556145,0.6153271245713801,0.5708769159469547,0.11751147272414816,0.3420599909603846,0.4978156518472319,0.3849091765453913,0.06234726658992265,0.3225619099554686,0.2039223764697987,93
Masturus lanceolatus,0,0,0,0,0,0,1,0.2829268891132268,0.26367671546291704,0.13478013203538727,0.18818241705835495,0.5891840796319036,0.3191275935724737,0.31062570301233333,0.08377907584246072,0,0,0,0,0,0.451348699618142,0.10446934665525964,0.34687935296288236,0.19951977254801784,142
Megachasma pelagios,0,0,0,0,0,0,1,0.21605293786254096,0.1554872639022664,0.168236485922254,0.598790983305985,0.9847817775569776,0.7476214104074528,0.7269655145546434,0.06504587187002414,0,0,0,0,0,0.9321811939975418,0.20006398738602377,0.7321172066115181,0.5511940719244196,142
Megalops atlanticus,0.97752032429095,2.1760609352268316,1.250824699069231,1.2099873832420052,0.20593746485684888,0,1,0.1619220268346513,0.10904997075875948,0.1685050384763122,0.716773221489117,0.9765254721200752,0.8546687539220471,0.8774868558275032,0.06599744302620218,1.4741881256528573,1.158538215200099,0.6854908466958128,0.7794837576402467,0.7886972789570446,1.092636843314363,0.4923729012012669,0.600263942113096,0.5901731938730109,37
Megaptera novaeangliae,0,0,0,0,0,0,1,0.27479574569891224,0.221503184454505,0.21246003540244973,0.23305681801892544,1,0.54630240405351,0.5146865405170195,0.1212965264030407,0,0,0,0,0,1.069049603820801,0.31039771331394417,0.7586518905068568,0.705725127601638,142
Mesoplodon bidens,Inf,-Inf,NA,NA,NA,0.00672055868634717,1,0.33868091827513536,0.2838986126775933,0.22106750850824847,0,0.21988330525863173,0.08452588555540795,0.07543062080210468,0.05114226001993559,NA,NA,NA,NA,NA,0.43867964450615016,0.1683451698639927,0.27033447464215743,0.25579564133657734,NA
Mesoplodon bowdoini,Inf,-Inf,NA,NA,NA,0,0.9284467611321746,0.16342612242087606,0.11415427669626944,0.1600752987980112,0,0.18331993048796225,0.02542394218965204,0.00729241583752524,0.03360965367599673,NA,NA,NA,NA,NA,0.3784906844556109,0.07853831249860156,0.29995237195700936,0.2475244468580777,NA
Mesoplodon carlhubbsi,Inf,-Inf,NA,NA,NA,0,0.9052323982436904,0.2754452793317098,0.16089237474572574,0.23980889674547745,0.10205916258594806,0.3565280297006929,0.2172458407257407,0.20820600159172217,0.04067314997072124,NA,NA,NA,NA,NA,0.469978617980616,0.02269154223096255,0.44728707574965343,0.31776227131247153,NA
Mesoplodon densirostris,Inf,-Inf,NA,NA,NA,0,1,0.223318395896848,0.19329753903566788,0.1613922235554281,0,0.3954669309590557,0.06561767106759389,0.04332435801990764,0.05964502585720012,NA,NA,NA,NA,NA,0.31116820463777506,0.0965135275418394,0.2146546770959357,0.16195343315798047,NA
Mesoplodon europaeus,Inf,-Inf,NA,NA,NA,0.00147910212681645,0.9124942766921328,0.2628560006571629,0.27824272513731474,0.1569508717637345,0.14252238723325394,0.45854070720799855,0.2704302267640415,0.23492194867728527,0.088913554824077,NA,NA,NA,NA,NA,0.43226687729442953,0.06356471716241104,0.3687021601320185,0.24787811223457432,NA
Mesoplodon ginkgodens,Inf,-Inf,NA,NA,NA,0.00121146677310621,1,0.23375963343101097,0.25125910494525955,0.13980678791226137,0.1841049080975539,0.5241350014292186,0.3135464098646349,0.30811757500925935,0.08661983285724487,NA,NA,NA,NA,NA,0.46650729742454905,0.0242111748797039,0.4422961225448451,0.3119806701450086,NA
Mesoplodon grayi,Inf,-Inf,NA,NA,NA,0,0.960240803793798,0.2455623481291032,0.1861121510212163,0.1939604817225931,0,0.1904924316511532,0.017473123624952,0.00293859594349773,0.02740973310563504,NA,NA,NA,NA,NA,0.3532804680932361,0.07291153312507329,0.2803689349681628,0.22970261722120944,NA
Mesoplodon hectori,Inf,-Inf,NA,NA,NA,0,1,0.2129599474563165,0.11566492554776224,0.20199253484329271,0,0.1935840898454931,0.02466284551512431,0.01587213946273507,0.03036813973175107,NA,NA,NA,NA,NA,0.34999446115909094,0.07307774064464602,0.27691672051444494,0.22721177477381427,NA
Mesoplodon layardii,Inf,-Inf,NA,NA,NA,0.00443870488113776,1,0.33068274786662816,0.20661210441238215,0.2933084254421097,0.16269627627957553,0.5159299012539331,0.27883692688432005,0.2722462093693152,0.05670115525733728,NA,NA,NA,NA,NA,0.6993608145928946,0.1460730802554921,0.5532877343374025,0.4198827820129861,NA
Mesoplodon mirus,Inf,-Inf,NA,NA,NA,0.01055525549808413,0.7890472941311413,0.27724581509506924,0.2548261417037618,0.1822189239355444,0.1866286622868181,0.6262110137271341,0.3170236680529771,0.28640349599837106,0.09248855948937151,NA,NA,NA,NA,NA,0.6753712605013888,0.13496539388501702,0.5404058666163718,0.4055279318611704,NA
Mesoplodon perrini,Inf,-Inf,NA,NA,NA,0.1514864187012768,0.4349061812003597,0.2475767679333636,0.15633770389845436,0.16225016347675536,0.2675284520595853,0.3092261509482234,0.29470625329824807,0.3073641568869354,0.02355507197181238,NA,NA,NA,NA,NA,0.4677282225743965,0.02331035764487192,0.44441786492952456,0.31439962297410545,NA
Mesoplodon peruvianus,Inf,-Inf,NA,NA,NA,0.0012392247171578,0.3866133863743607,0.21074971388732133,0.15445143864134744,0.11362207776367632,0.20282074731264663,0.5121306838194127,0.2874099746490013,0.25083901427979394,0.07614850453275573,NA,NA,NA,NA,NA,0.5113648965679671,0.03302566812410745,0.4783392284438597,0.3571014684013099,NA
Mesoplodon stejnegeri,Inf,-Inf,NA,NA,NA,0,0.909593497390626,0.4507162036750497,0.4528397418564524,0.27901240085365686,0.09867064053229976,0.3417661870126023,0.2191534993375347,0.21863679102868505,0.05895207777869474,NA,NA,NA,NA,NA,0.4707845662764219,0.02261182399416485,0.44817274228225706,0.31881734257060035,NA
Mesoplodon traversii,Inf,-Inf,NA,NA,NA,0,1,0.284743093926406,0.25639523677944787,0.22654680564369992,0.1583259592694099,0.3546935650102519,0.26523443735358615,0.26742916323895616,0.0376077241560768,NA,NA,NA,NA,NA,0.6004579488822196,0.1532328420598464,0.4472251068223732,0.33572711960521945,NA
Mirounga angustirostris,0,0,0,0,0,0.00929790381383447,1,0.2995537412796489,0.22240823989623712,0.27417816911026494,0.08711395552594309,0.6138816941327535,0.4668925522445111,0.5122076984886705,0.15695720580253503,0,0,0,0,0,1.054286119446314,0.6711215171828738,0.3831646022634402,0.5905096671628143,142
Mirounga leonina,0,0,0,0,0,0.00650078971686254,1,0.25200852924414174,0.2062758756785463,0.20576880236915016,0,1,0.3964361919173201,0.387285918785353,0.2977217188481399,0,0,0,0,0,0.7806559772585078,0.40296978228047214,0.3776861949780356,0.4263289172524818,142
Mobula birostris,0.7443023350461802,1.9993772701912735,1.3416871966452846,1.279903158137918,0.2777670295945836,0,1,0.4140255665082151,0.3006362327687141,0.2670022661362828,0.47711768550314376,0.8081496227657963,0.5895399974158353,0.5726530597140627,0.05017929949095046,1.4876461440301314,1.1712829155674165,0.6508460223167939,0.8458320852125512,0.8368001217133375,1.1130644178355589,0.45858105251255626,0.6544833653230024,0.664957848307286,35
Mobula tarapacana,0.7187298310897648,1.8392824130396184,1.1759243551762542,1.1187919944701377,0.24827107576636465,0,1,0.2784311170125988,0.23110694837871867,0.1996025708408434,0.47367820548066186,0.7604875715690959,0.5727575369942641,0.5635660065792945,0.0597341507195271,1.651649924938552,1.27470029874574,0.8923181051009658,0.8649325714158385,0.7593318198375861,1.288814514752641,0.7203905427673003,0.5684239719853408,0.687422974039178,16
Mola mola,0.22302007002481253,1.921592805838348,0.7647140841642804,0.7631497179577057,0.22856940219347407,0,1,0.23509943823563167,0.21964962794841095,0.16103513193645555,0.1224797669451434,0.6386385981415228,0.2495487238751495,0.23466622560605385,0.08097340621357665,0.5871279446622919,0.5468211291747181,0.10993073849717198,0.20202732008007676,0.47719720616512,0.36387598929756193,0.05810037901977766,0.30577561027778427,0.11194072209683878,100
Molva molva,Inf,-Inf,NA,NA,NA,0.0204303249744485,0.2765553842328865,0.0698424862867779,0.02897606377357688,0.0934583447884977,0.21799561341051188,0.24359005106286064,0.22773320187766283,0.22741916570026907,0.00744728023557934,NA,NA,NA,NA,NA,0.46708368301376135,0.2386706094943707,0.22841307351939064,0.117685911045975,NA
Monachus monachus,1.5932048557671876,2.2030503770324916,1.7557072938979146,1.70880032833421,0.16549624422524864,0.07662416222784102,0.4913051968338812,0.17255124127259028,0.1402027181540075,0.11041273309667052,0.8737072202787107,1,0.9600602822773124,0.9700461153300112,0.04390738048526954,1.4889266998996955,1.2491345492436143,0.38388721944562537,0.9694934639652516,1.1050394804540702,0.829107848091479,0.1559932909206089,0.6731145571708701,0.5455361945969811,34
Monodon monoceros,0,0,0,0,0,0,1,0.4867029350850442,0.474857616724263,0.29315308723447353,0,0.4027768010232942,0.10146307558828288,0.07506123861592977,0.10562278966399044,0,0,0,0,0,0.4580621151974204,0.20298383312713336,0.25507828207028704,0.2096780318064521,142
Morone saxatilis,0,0,0,0,0,0,1,0.33372442003478975,0.336459881372128,0.24308247774159308,0.48814137799495344,1,0.9416557953741264,1,0.10219474829820392,0,0,0,0,0,0.9712585609838468,0.3066867986867566,0.6645717622970901,0.5889778385237543,142
Mycteroperca bonaci,0.46532852177127776,1.2539697034315822,0.8241221679912545,0.8592129551195375,0.22111947810567015,9.927150471494404e-7,1,0.4314755458821121,0.4432493218951399,0.3048885241269652,0.4937638916450428,0.7583101471695943,0.6286444350529257,0.630291700601288,0.05061713591244187,0.2563216792167884,0.25623981431575504,3.625634479124778e-4,0.15843550580115082,0.2559591157688759,0.29206254588418384,3.6262918198340263e-4,0.29169991670220047,0.17167635546049667,137
Mycteroperca jordani,1.3343664147986682,1.7522774521182471,1.5814775802766037,1.643448060769185,0.15603423525593493,0.13990031432015304,0.31035823259898043,0.2252129255822174,0.24543515028247356,0.06457941469210306,0.5583072868522635,0.7747693524988399,0.6419457533418574,0.6406656036269363,0.07774514445358036,1.063629749562318,0.8938234410057898,0.3778600560418948,0.5666023659458786,0.685769693520423,0.48148601592525614,0.15305290937963367,0.32843310654562247,0.25408977396594523,59
Mycteroperca rubra,0,0,0,0,0,0.07841180311806835,1,0.4702016687531321,0.3926895584997897,0.2623342761150024,0.457236812460301,0.6589568967635054,0.5233767247938874,0.5145390436524104,0.04659388328174228,0,0,0,0,0,0.2991397926062764,0.00100568685412236,0.298134105752154,0.17944813309100485,142
Mycteroperca xenarcha,Inf,-Inf,NA,NA,NA,0.1116636668680214,0.7213033343266924,0.35816974578284977,0.26493320539596044,0.18952244973492208,0.22469702850794665,0.5251063279583668,0.3400596482898561,0.3508873627140573,0.06906176221709394,NA,NA,NA,NA,NA,0.27521733328825254,0.11417705389296667,0.16104027939528584,0.06238830448252063,NA
Myliobatis californicus,0,0,0,0,0,0.02054594060071316,0.41735844558455903,0.20157399727891595,0.17853520596560574,0.14534050130663723,0.31672358250615257,0.6162138294599333,0.4321530706899463,0.39290131253316785,0.10081758772497731,0,0,0,0,0,0.334437454027027,0.12275143773650588,0.2116860162905211,0.11178238092999868,142
Myliobatis tenuicaudatus,0,0,0,0,0,7.052739883450144e-4,0.585844352981961,0.15972170592081464,0.1125271375100098,0.14299801661757838,0.3806022096009365,0.5931898472981587,0.4715414277496194,0.47847661054073254,0.05540441663071252,0,0,0,0,0,0.33987781634605874,0.12228379327439824,0.2175940230716605,0.11605091040096484,142
Negaprion acutidens,0.15781059028950714,1.287614152002698,0.6187940580556577,0.5896454326987535,0.1910944842234668,0,0.7480806285154772,0.20729949059396977,0.1682776807837572,0.13799717072905177,0.04433591529641863,0.2998296370669033,0.17199229214465153,0.16211729740546216,0.07272338190886522,0.4390956613315155,0.40213243771843227,0.27608635401909437,0.1538727998392975,0.1630093073124212,0.24750465759415785,0.15898083520033263,0.0885238223938252,0.08317125919331253,NA
Negaprion brevirostris,0.29647212975272164,1.009251856370291,0.5472663066034069,0.5152887620512853,0.13971362016092,0,0.8262344267271363,0.2611085793231429,0.1901788975071386,0.1839154914798726,0.2717139649397642,0.5420162122094074,0.3851881806415066,0.3899290129300257,0.05873583268849866,0.5244259940084085,0.47706215270655267,0.3571616550609911,0.18877146303325704,0.1672643389474174,0.6113335896858056,0.4292668994076219,0.18206669027818376,0.20776490201299017,106
Nematistius pectoralis,Inf,-Inf,NA,NA,NA,0.05229797847090842,0.07901168224249391,0.05735192242769486,0.05229797847090842,0.01060697733176091,0,0.00368758242412658,1.9932877968251788e-4,0,8.453540622506911e-4,NA,NA,NA,NA,NA,0.3196789686937929,0.15281429661574264,0.16686467207805028,0.12337800839647232,NA
Neomonachus schauinslandi,1.54379809468346,1.6624827458775568,1.6240722694775336,1.6321556271516815,0.04495556055773566,0.05686170947584183,0.10603204995456944,0.08984682188116615,0.09310341543796856,0.01879687911815632,1,1,1,1,0,1.7441611445200214,1.3559651028398072,0.6713082858198367,1.109457140547191,1.0728528587001849,0.9601680785585828,0.3189318982628414,0.6412361802957415,0.6775705371081255,11
Neophoca cinerea,1.6248682738960551,2.0931918904946674,1.7992952012341226,1.6636007720685069,0.1941294219846716,0.0898125100736625,0.3425635464372775,0.17945469443635767,0.1065235466623812,0.1045224384155198,1,1,1,1,0,1.5667451601563027,1.3198693449549237,0.3776654575694906,1.0593539284988058,1.189079702586812,0.9143107707740576,0.15295826856858064,0.761352502205477,0.628168929832645,25
Neophocaena phocaenoides,0.5679516359826771,1.4639540842034178,0.8409021872940649,0.8063605830930379,0.1970201621393531,0,0.6174393435554375,0.17849811267716773,0.08628588518673355,0.1634382533900074,0.24145824221059617,0.5515524567204142,0.3805147924349812,0.37161733777226913,0.07742270385462316,0.9434258870740966,0.8134805599731659,0.6485861835511989,0.4482029583873554,0.2948397035228976,0.6278727984811601,0.45641725972238834,0.17145553875877173,0.2827481970180999,71
Notorynchus cepedianus,Inf,-Inf,NA,NA,NA,0,0.9045891508271512,0.294005256030753,0.2305833883827945,0.230616929013868,0.212395705151416,0.5648588251608233,0.3865971214680445,0.38523575233709784,0.08501944958273235,NA,NA,NA,NA,NA,0.3654269915416647,0.256297355179456,0.10912963636220872,0.11996630786305416,NA
Odobenus rosmarus,0.26198221597856947,2.1517908835721427,1.5492899632473405,1.6210975860526389,0.39060842445077415,0.01436955677630183,1,0.4452818190289234,0.38066517716584847,0.2982659478760916,0.0904481421273089,1,0.8277543541026505,0.9333744423710156,0.21428409459716696,1.3707013679821602,1.1242585674334429,0.45152102019491536,0.8209892965721405,0.9191803477872448,1.038966961128427,0.2853497175316973,0.7536172435967294,0.6363735733415268,41
Odontaspis ferox,0.00533902449245498,1.2719059199387643,0.4832660767081318,0.4777221273937466,0.23098081217531033,0.00267665124129531,0.89801258004732,0.23695356608453025,0.20205097007437944,0.16225121282709068,0,0.2748083742662176,0.06443182060567691,0.05303118085190427,0.06047517120486619,0.5580732465431095,0.5075393245342921,0.3939912149541814,0.1491621659278275,0.16408203158892817,0.3305992456160579,0.24144376069135567,0.08915548492470222,0.0804306130418381,104
Ommatophoca rossii,0,0,0,0,0,0,0.4970090160108662,0.3286664005700477,0.3439866966491314,0.12759423045204674,0.13637022706409072,0.7264248339045954,0.5811237843654214,0.5945849349890708,0.11428489797557836,0,0,0,0,0,0.9181091005932408,0.3461053482142596,0.572003752378981,0.50737602982441,142
Oncorhynchus tshawytscha,Inf,-Inf,NA,NA,NA,0,0.1405853587004299,0.08614516111806361,0.0982155468105154,0.04317615552979099,0.4920634871100978,0.5444864149253426,0.5061152716534306,0.5042130017576946,0.01662377777508257,NA,NA,NA,NA,NA,0.7046315147876222,0.18646074024729353,0.5181707745403287,0.47779524827148306,NA
Ophiodon elongatus,Inf,-Inf,NA,NA,NA,0.08875290593335333,0.7643084353480559,0.195654839846014,0.18307969110685965,0.17603062374755651,0.11258929073821512,0.14248642003511988,0.12251750788950572,0.1219361458002074,0.00978137738631818,NA,NA,NA,NA,NA,0.3487462772255562,0.14297620223630075,0.20577007498925545,0.2019628343782335,NA
Orcaella brevirostris,0.8317359158652946,1.7798249334399476,1.2795202470393203,1.286506303819098,0.30465297825760906,0.00433542811324299,0.4914796527957148,0.183281507961997,0.1822676972257521,0.15587935405900252,0.38699711245838414,0.593929044531765,0.4763403669754436,0.4787053453843867,0.04840886524347091,1.818474332205534,1.3847116149356076,1.016928792760774,0.8152849600133285,0.8015455394447598,0.9978913409305348,0.5882302578574041,0.4096610830731307,0.41993984627104897,8
Orcaella heinsohni,0.611281698116707,1.4224890972473687,0.9897883245363244,1.0459068290368805,0.29167585752710345,0.02272735227423934,0.7222500608872762,0.30672266042970825,0.312998948381106,0.24471444153058905,0.34443539429865744,0.40657707238227586,0.3708210117021441,0.3687099456268552,0.01952630232317401,0.5878612646739709,0.5328111915828994,0.17090238872468955,0.362150329571561,0.4169588759492814,0.35185752613953075,0.09318746989939534,0.2586700562401354,0.218207430680551,99
Orcinus orca,Inf,-Inf,NA,NA,NA,0,1,0.32231794559497606,0.2773624267515732,0.2630534866803912,0.11092845925666105,1,0.3248976528283601,0.2873917671021164,0.13317104711409872,NA,NA,NA,NA,NA,0.8248751117560267,0.3275008153687255,0.4973742963873013,0.4400266919338936,NA
Otaria byronia,0,0,0,0,0,0.05266186106613133,0.5252919881436577,0.2623844906297373,0.24613715297809113,0.1352674861598659,0.9724383865709838,1,0.9952146778134348,1,0.00893899507081962,0,0,0,0,0,0.8443717292988505,0.15420947065209695,0.6901622586467535,0.5469266421226284,142
Pagophilus groenlandicus,0,0,0,0,0,0.00720836108487383,1,0.40385635250804786,0.4134806775600025,0.23429380699101324,0,0.6858003543669302,0.29602523756422267,0.30985672605677694,0.20249466384810816,0,0,0,0,0,0.8339395020288126,0.3895924226434056,0.444347079385407,0.5116061421146781,142
Pateobatis jenkinsii,0.47710031107459205,1.3723205093245603,0.939090753393406,0.9167618124590258,0.23015251742370652,0,0.618361351403088,0.2708327048131282,0.2290700096137168,0.16493245419861854,0.23467349779259264,0.5125007729281449,0.3500655783713321,0.3490440538562015,0.05093019733028784,0.3515416645406528,0.3513641151269998,6.000061309402069e-4,0.07797136452237831,0.3509416584097126,0.21050232050534107,3.0009308531262846e-4,0.21020222742002845,0.04054585032481776,122
Peponocephala electra,0,0,0,0,0,0,0.7222331621503,0.2136606983103414,0.237428375661093,0.12604092082640442,0.381480433516482,0.7069827749339321,0.5382776880430695,0.533573128734013,0.05032839322560296,0,0,0,0,0,0.44395323218611665,0.06741343483709016,0.3765397973490265,0.2432119701783889,142
Petrus rupestris,1.1924809552850744,2.184019718389404,1.7664584635399947,1.792368718291708,0.3930259813589952,0.06066138778140758,0.6420822996036005,0.36090773917262986,0.325676146329571,0.22220325677892053,0.5641191618903175,0.7214095454310641,0.6498428564008664,0.6735161659744793,0.06129735795791314,0.6314785897897889,0.6314785897897889,0,0.41940361079061217,0.6314785897897889,0.2934629495167273,0,0.2934629495167273,0.17368471492722376,89
Phoca largha,0,0,0,0,0,0,1,0.3108591411876077,0.15684355363862792,0.3334448042106861,0,1,0.7859507611538836,0.8715267584826795,0.2436133362114778,0,0,0,0,0,0.8787086963579969,0.2766991257802032,0.6020095705777937,0.4915520519820617,142
Phoca vitulina,0,0,0,0,0,0,1,0.3262381902246664,0.31523328996080063,0.1878899432608514,0.08658513876326092,1,0.8183376635790167,0.8741241472880602,0.2053408080194412,0,0,0,0,0,0.8495428630018642,0.19534735127059336,0.6541955117312709,0.5168439970666509,142
Phocarctos hookeri,1.7327638232786724,2.5211716760713045,1.9223944970249904,1.8237501571073076,0.2433532937335568,0.1380221035461797,0.703597290613667,0.25390761448057925,0.182920611877768,0.17035570541440162,1,1,1,1,0,1.5658848766525213,1.3189692382924425,0.3779638224837744,1.060261461399295,1.187921054168747,0.9131882632675752,0.1531033825680855,0.7600848806994898,0.6290419208444777,26
Phocoena dioptrica,0,0,0,0,0,0.00139595851643713,0.9499706359931808,0.31366152718362245,0.2661943420779455,0.2065250658887101,0.18078014600004885,0.4995162508655267,0.30413905720351897,0.2834415707634975,0.07741288689842817,0,0,0,0,0,0.5563249333759327,0.17845558023717434,0.3778693531387584,0.2566514786308562,142
Phocoena phocoena,0,0,0,0,0,0,1,0.39099592913161424,0.34040808889036345,0.26624333888260854,0,0.7082224280088514,0.2014017671619306,0.20228441352127047,0.1298181843056879,0,0,0,0,0,0.3567982911609541,0.09267576546391602,0.26412252569703804,0.22415597632788228,142
Phocoena sinus,1.7397595013497316,1.7397595013497316,1.7397595013497316,1.7397595013497316,NA,0.2037395756650839,0.2037395756650839,0.2037395756650839,0.2037395756650839,NA,0.5345873615488144,0.5345873615488144,0.5345873615488144,0.5345873615488144,NA,1.6049685976247088,1.2435491862033343,0.7517389834807833,0.8214997228691409,0.8532296141439255,0.6169749677175054,0.2801711618744892,0.3368038058430161,0.31847687817715675,22
Phocoena spinipinnis,0.1937259439222321,0.8229115610014437,0.4769642602600313,0.4154669001586392,0.1989221492480094,0.05741821168763576,0.9029012302299596,0.3592651401435855,0.33305889186543947,0.2505106047832039,0.07236434263665673,0.34479386467923295,0.20633631198740957,0.21385603941314144,0.07937476955984908,0.37719802411237857,0.356702498030564,0.29427372062970975,0.0866905345901396,0.0829243034826688,0.4286107921020701,0.34215122787183033,0.08645956423023972,0.09055913716173992,120
Phocoenoides dalli,0,0,0,0,0,0,1,0.3570089368159792,0.2955187669994476,0.29476230013398297,0.16769948285798286,0.4416779230378825,0.26899163414228594,0.25241278322872207,0.05663777007538327,0,0,0,0,0,0.6527686850509773,0.13092506183450106,0.5218436232164763,0.3684134479335805,142
Physeter macrocephalus,0.39524432336938703,1.860524084438469,0.9381059173312892,0.8998959399847082,0.25061399477262625,0,1,0.27173808149463896,0.22938578624916525,0.22914452078354397,0.1708140915892296,0.8011110563192528,0.3641724813844316,0.33835665578358404,0.10649651298522789,0.949073744196154,0.8328933244973215,0.2445042771165429,0.653577335848269,0.7045694670796112,0.6499818319400639,0.13849406201984227,0.5114877699202216,0.4612028167124379,NA
Pogonias cromis,0,0,0,0,0,0.0492648618464368,0.4881207640539231,0.2584638829420179,0.21587577626845797,0.13646058859798577,0.29709445854048533,0.5645590946612008,0.4075508789438922,0.3830206329719046,0.0660175090877288,0,0,0,0,0,0.212638361683478,4.227392345859442e-4,0.21221562244889208,0.04187555159261081,142
Polydactylus macrochir,Inf,-Inf,NA,NA,NA,0,0.0204303249744485,0.00170252708120404,0,0.00569429536878927,0.5247317529900782,0.5454012914218768,0.5328455369347058,0.5310875864900001,0.00492193965835656,NA,NA,NA,NA,NA,0.8137188904181873,0.21722050391225295,0.5964983865059343,0.4051594846437604,NA
Polydactylus quadrifilis,0,0,0,0,0,0,0.931226136162314,0.4225766403816243,0.4809208754976586,0.29000085594772185,0.8413876760922991,0.8676689986808594,0.8471790902038011,0.8461730836331498,0.00610981739858336,0,0,0,0,0,0.7974897095364161,0.21507655782990373,0.5824131517065123,0.398602642240351,142
Polyprion americanus,Inf,-Inf,NA,NA,NA,0,1,0.412976732838424,0.3472611625946429,0.27869366165060416,0.11511170365843336,0.5512982048619521,0.2922942784111774,0.28712652592598287,0.10278492998318817,NA,NA,NA,NA,NA,0.2013973773386954,0.04234080700671916,0.15905657033197623,0.05498850447058606,NA
Polyprion oxygeneios,Inf,-Inf,NA,NA,NA,0.02951950051658689,0.35990047211375786,0.08410844357066426,0.0369853607843589,0.11188442869909604,0.05471969313957171,0.08577231270094962,0.06655651198018298,0.06358137780144135,0.00822862950891549,NA,NA,NA,NA,NA,0.42722095962435613,0.24529338442533788,0.18192757519901823,0.20753192153286815,NA
Pontoporia blainvillei,0.723103968227366,1.2936613914194652,1.0485878318897277,0.996751796223904,0.18808516911460835,0.00139595851643713,0.37838255844099705,0.17981194697241523,0.0932281017011876,0.14392641321990834,0.5249112206022786,0.6840837433729182,0.5717823361014536,0.54827553218647,0.04989666446647559,1.2720031843705426,1.0232068067534732,0.6835753268446626,0.643452502079784,0.5884278575258801,0.891051069071291,0.4904738106627663,0.4005772584085246,0.45151989965621936,45
Prionace glauca,0,0.950525912633146,0.2590646275112205,0.22192632170303617,0.1832522085556248,0,1,0.21941149142102004,0.16599634227905297,0.1916093956971054,0,0.4601564655622751,0.07746152048435467,0.03772570098533118,0.09145540037484146,0.4795380523753557,0.4342454363732949,0.2782945696114769,0.18498535254156737,0.20124348276387877,0.5437977257367709,0.3208752296109164,0.2229224961258545,0.2032008161646817,110
Pristis pectinata,1.8213278417473235,2.770027005103273,2.1976783268786955,2.2113832037050143,0.33165524263574403,0.08549358346219496,0.6157499338708258,0.2858243350276583,0.25105837028393635,0.196362270361643,0.7547669742875082,0.9087858308751324,0.8639790715285971,0.9012998029692104,0.06661424023827764,1.5089211373616664,1.2495010917358012,0.42306923855183654,1.15937954952091,1.0858518988098298,0.622150507708232,0.13165999866240194,0.4904905090458301,0.5469886735890566,32
Pristis pristis,1.5277606965888344,2.7629438483660436,2.244166860750509,2.322812604536955,0.3396421742046954,0,0.6171086437989655,0.297144408614155,0.3036958042984032,0.1677599289563011,0.7194204134167982,1,0.8866499691310208,0.907872877905644,0.06891653505772834,1.5182489443106018,1.2518125283135115,0.4368148286328035,1.1631067793729692,1.0814341156777982,0.6241687599254335,0.1369423619836567,0.48722639794177686,0.549964776429291,30
Probarbus jullieni,2.1920183877097754,2.310629370498205,2.271559223229223,2.297480986303058,0.05151762212752908,0.4127721709848399,0.5067305996977239,0.4754250528226113,0.49575788255694914,0.04090026402881384,1,1,1,1,0,2.145453044689808,1.5943496035262317,0.9090967239144274,1.3133519098719444,1.2363563207753807,1.3083749154743574,0.49402650581180074,0.8143484096625565,0.9062057719104688,2
